NFE, Elapsed Time, Approximation Set, Population, Population Size
4320, 6.074298004, "[[1.7813765182186236][0.0,0.0,0.0,0.0,0.0]]", "[[1.7813765182186236][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.859504132231405][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.978021978021978][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9975786924939467][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0711297071129704][0.0,0.0,0.0,0.0,0.0], [2.1126760563380285][0.0,0.0,0.0,0.0,0.0], [2.121212121212121][0.0,0.0,0.0,0.0,0.0], [2.122641509433962][0.0,0.0,0.0,0.0,0.0], [2.1380090497737556][0.0,0.0,0.0,0.0,0.0], [2.1649484536082473][0.0,0.0,0.0,0.0,0.0], [2.1649484536082473][0.0,0.0,0.0,0.0,0.0], [2.184466019417476][0.0,0.0,0.0,0.0,0.0], [2.184466019417476][0.0,0.0,0.0,0.0,0.0], [2.184466019417476][0.0,0.0,0.0,0.0,0.0], [2.184466019417476][0.0,0.0,0.0,0.0,0.0], [2.204081632653061][0.0,0.0,0.0,0.0,0.0], [2.2247191011235956][0.0,0.0,0.0,0.0,0.0], [2.2356281050390345][0.0,0.0,0.0,0.0,0.0], [2.2525597269624575][0.0,0.0,0.0,0.0,0.0], [2.252681764004768][0.0,0.0,0.0,0.0,0.0]]", 40
4360, 6.120467877, "[[1.7813765182186236][0.0,0.0,0.0,0.0,0.0]]", "[[1.7813765182186236][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.859504132231405][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.978021978021978][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9975786924939467][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0711297071129704][0.0,0.0,0.0,0.0,0.0], [2.1126760563380285][0.0,0.0,0.0,0.0,0.0], [2.121212121212121][0.0,0.0,0.0,0.0,0.0], [2.122641509433962][0.0,0.0,0.0,0.0,0.0], [2.1380090497737556][0.0,0.0,0.0,0.0,0.0], [2.1649484536082473][0.0,0.0,0.0,0.0,0.0], [2.1649484536082473][0.0,0.0,0.0,0.0,0.0], [2.184466019417476][0.0,0.0,0.0,0.0,0.0], [2.184466019417476][0.0,0.0,0.0,0.0,0.0], [2.184466019417476][0.0,0.0,0.0,0.0,0.0], [2.184466019417476][0.0,0.0,0.0,0.0,0.0], [2.204081632653061][0.0,0.0,0.0,0.0,0.0], [2.2247191011235956][0.0,0.0,0.0,0.0,0.0], [2.2356281050390345][0.0,0.0,0.0,0.0,0.0]]", 40
4400, 6.159741154000001, "[[1.7813765182186236][0.0,0.0,0.0,0.0,0.0]]", "[[1.7813765182186236][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.859504132231405][0.0,0.0,0.0,0.0,0.0], [1.8614020950846093][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.978021978021978][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9975786924939467][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0439231345145994][0.0,0.0,0.0,0.0,0.0], [2.0711297071129704][0.0,0.0,0.0,0.0,0.0], [2.1126760563380285][0.0,0.0,0.0,0.0,0.0], [2.121212121212121][0.0,0.0,0.0,0.0,0.0], [2.122641509433962][0.0,0.0,0.0,0.0,0.0], [2.1380090497737556][0.0,0.0,0.0,0.0,0.0], [2.1400778210116735][0.0,0.0,0.0,0.0,0.0], [2.1649484536082473][0.0,0.0,0.0,0.0,0.0], [2.1649484536082473][0.0,0.0,0.0,0.0,0.0], [2.184466019417476][0.0,0.0,0.0,0.0,0.0], [2.184466019417476][0.0,0.0,0.0,0.0,0.0], [2.184466019417476][0.0,0.0,0.0,0.0,0.0], [2.184466019417476][0.0,0.0,0.0,0.0,0.0]]", 40
4440, 6.203564828, "[[1.7813765182186236][0.0,0.0,0.0,0.0,0.0]]", "[[1.7813765182186236][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.859504132231405][0.0,0.0,0.0,0.0,0.0], [1.8614020950846093][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.978021978021978][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9975786924939467][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0439231345145994][0.0,0.0,0.0,0.0,0.0], [2.0560747663551404][0.0,0.0,0.0,0.0,0.0], [2.0711297071129704][0.0,0.0,0.0,0.0,0.0], [2.1126760563380285][0.0,0.0,0.0,0.0,0.0], [2.121212121212121][0.0,0.0,0.0,0.0,0.0], [2.122641509433962][0.0,0.0,0.0,0.0,0.0], [2.1380090497737556][0.0,0.0,0.0,0.0,0.0], [2.1400778210116735][0.0,0.0,0.0,0.0,0.0], [2.1649484536082473][0.0,0.0,0.0,0.0,0.0], [2.1649484536082473][0.0,0.0,0.0,0.0,0.0], [2.184466019417476][0.0,0.0,0.0,0.0,0.0], [2.184466019417476][0.0,0.0,0.0,0.0,0.0], [2.184466019417476][0.0,0.0,0.0,0.0,0.0]]", 40
4480, 6.249665, "[[1.7813765182186236][0.0,0.0,0.0,0.0,0.0]]", "[[1.7813765182186236][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.859504132231405][0.0,0.0,0.0,0.0,0.0], [1.8614020950846093][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.978021978021978][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9975786924939467][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0439231345145994][0.0,0.0,0.0,0.0,0.0], [2.0560747663551404][0.0,0.0,0.0,0.0,0.0], [2.0711297071129704][0.0,0.0,0.0,0.0,0.0], [2.1126760563380285][0.0,0.0,0.0,0.0,0.0], [2.121212121212121][0.0,0.0,0.0,0.0,0.0], [2.122641509433962][0.0,0.0,0.0,0.0,0.0], [2.1333333333333333][0.0,0.0,0.0,0.0,0.0], [2.1380090497737556][0.0,0.0,0.0,0.0,0.0], [2.1400778210116735][0.0,0.0,0.0,0.0,0.0], [2.1649484536082473][0.0,0.0,0.0,0.0,0.0], [2.1649484536082473][0.0,0.0,0.0,0.0,0.0], [2.184466019417476][0.0,0.0,0.0,0.0,0.0], [2.184466019417476][0.0,0.0,0.0,0.0,0.0]]", 40
4520, 6.295665173000001, "[[1.5737704918032787][0.0,0.0,0.0,0.0,0.0]]", "[[1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.7813765182186236][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.859504132231405][0.0,0.0,0.0,0.0,0.0], [1.8614020950846093][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.978021978021978][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9975786924939467][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0439231345145994][0.0,0.0,0.0,0.0,0.0], [2.0560747663551404][0.0,0.0,0.0,0.0,0.0], [2.0711297071129704][0.0,0.0,0.0,0.0,0.0], [2.1126760563380285][0.0,0.0,0.0,0.0,0.0], [2.121212121212121][0.0,0.0,0.0,0.0,0.0], [2.122641509433962][0.0,0.0,0.0,0.0,0.0], [2.131979695431472][0.0,0.0,0.0,0.0,0.0], [2.1333333333333333][0.0,0.0,0.0,0.0,0.0], [2.1380090497737556][0.0,0.0,0.0,0.0,0.0], [2.1400778210116735][0.0,0.0,0.0,0.0,0.0], [2.1649484536082473][0.0,0.0,0.0,0.0,0.0], [2.1649484536082473][0.0,0.0,0.0,0.0,0.0]]", 40
4560, 6.336318449, "[[1.5737704918032787][0.0,0.0,0.0,0.0,0.0]]", "[[1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.7813765182186236][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.859504132231405][0.0,0.0,0.0,0.0,0.0], [1.8614020950846093][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.9761606022584692][0.0,0.0,0.0,0.0,0.0], [1.978021978021978][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9975786924939467][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0439231345145994][0.0,0.0,0.0,0.0,0.0], [2.0560747663551404][0.0,0.0,0.0,0.0,0.0], [2.0711297071129704][0.0,0.0,0.0,0.0,0.0], [2.1126760563380285][0.0,0.0,0.0,0.0,0.0], [2.121212121212121][0.0,0.0,0.0,0.0,0.0], [2.122641509433962][0.0,0.0,0.0,0.0,0.0], [2.131979695431472][0.0,0.0,0.0,0.0,0.0], [2.1333333333333333][0.0,0.0,0.0,0.0,0.0], [2.1380090497737556][0.0,0.0,0.0,0.0,0.0], [2.1400778210116735][0.0,0.0,0.0,0.0,0.0], [2.1649484536082473][0.0,0.0,0.0,0.0,0.0]]", 40
4600, 6.3806279230000005, "[[1.5737704918032787][0.0,0.0,0.0,0.0,0.0]]", "[[1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.7813765182186236][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.859504132231405][0.0,0.0,0.0,0.0,0.0], [1.8614020950846093][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.9761606022584692][0.0,0.0,0.0,0.0,0.0], [1.978021978021978][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9975786924939467][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0439231345145994][0.0,0.0,0.0,0.0,0.0], [2.0439231345145994][0.0,0.0,0.0,0.0,0.0], [2.0560747663551404][0.0,0.0,0.0,0.0,0.0], [2.0711297071129704][0.0,0.0,0.0,0.0,0.0], [2.0807061790668344][0.0,0.0,0.0,0.0,0.0], [2.1126760563380285][0.0,0.0,0.0,0.0,0.0], [2.121212121212121][0.0,0.0,0.0,0.0,0.0], [2.122641509433962][0.0,0.0,0.0,0.0,0.0], [2.131979695431472][0.0,0.0,0.0,0.0,0.0], [2.1333333333333333][0.0,0.0,0.0,0.0,0.0], [2.1380090497737556][0.0,0.0,0.0,0.0,0.0]]", 40
4640, 6.422548198, "[[1.5737704918032787][0.0,0.0,0.0,0.0,0.0]]", "[[1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.7813765182186236][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.829268292682927][0.0,0.0,0.0,0.0,0.0], [1.859504132231405][0.0,0.0,0.0,0.0,0.0], [1.8614020950846093][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.9761606022584692][0.0,0.0,0.0,0.0,0.0], [1.978021978021978][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9975786924939467][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0439231345145994][0.0,0.0,0.0,0.0,0.0], [2.0439231345145994][0.0,0.0,0.0,0.0,0.0], [2.0560747663551404][0.0,0.0,0.0,0.0,0.0], [2.0711297071129704][0.0,0.0,0.0,0.0,0.0], [2.0807061790668344][0.0,0.0,0.0,0.0,0.0], [2.1126760563380285][0.0,0.0,0.0,0.0,0.0], [2.121212121212121][0.0,0.0,0.0,0.0,0.0], [2.122641509433962][0.0,0.0,0.0,0.0,0.0], [2.131979695431472][0.0,0.0,0.0,0.0,0.0]]", 40
4680, 6.468409671000001, "[[1.5737704918032787][0.0,0.0,0.0,0.0,0.0]]", "[[1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.7813765182186236][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.829268292682927][0.0,0.0,0.0,0.0,0.0], [1.859504132231405][0.0,0.0,0.0,0.0,0.0], [1.8614020950846093][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.9761606022584692][0.0,0.0,0.0,0.0,0.0], [1.978021978021978][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9975786924939467][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0439231345145994][0.0,0.0,0.0,0.0,0.0], [2.0439231345145994][0.0,0.0,0.0,0.0,0.0], [2.0560747663551404][0.0,0.0,0.0,0.0,0.0], [2.0711297071129704][0.0,0.0,0.0,0.0,0.0], [2.0807061790668344][0.0,0.0,0.0,0.0,0.0], [2.1126760563380285][0.0,0.0,0.0,0.0,0.0], [2.121212121212121][0.0,0.0,0.0,0.0,0.0], [2.122641509433962][0.0,0.0,0.0,0.0,0.0], [2.131979695431472][0.0,0.0,0.0,0.0,0.0]]", 40
4720, 6.512973945000001, "[[1.5737704918032787][0.0,0.0,0.0,0.0,0.0]]", "[[1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.5737704918032787][0.0,0.0,0.0,0.0,0.0], [1.7813765182186236][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.7843866171003717][0.0,0.0,0.0,0.0,0.0], [1.829268292682927][0.0,0.0,0.0,0.0,0.0], [1.859504132231405][0.0,0.0,0.0,0.0,0.0], [1.8614020950846093][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.8783542039355992][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.912568306010929][0.0,0.0,0.0,0.0,0.0], [1.9761606022584692][0.0,0.0,0.0,0.0,0.0], [1.978021978021978][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9922380336351875][0.0,0.0,0.0,0.0,0.0], [1.9975786924939467][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0292825768667644][0.0,0.0,0.0,0.0,0.0], [2.0439231345145994][0.0,0.0,0.0,0.0,0.0], [2.0439231345145994][0.0,0.0,0.0,0.0,0.0], [2.0560747663551404][0.0,0.0,0.0,0.0,0.0], [2.0711297071129704][0.0,0.0,0.0,0.0,0.0], [2.0807061790668344][0.0,0.0,0.0,0.0,0.0], [2.1126760563380285][0.0,0.0,0.0,0.0,0.0], [2.121212121212121][0.0,0.0,0.0,0.0,0.0]]", 40
